,Item_ID,AIdent,Branch,How_Heard,Profit
4706,665868,186397,09-Lancaster,Zip Recruiter,84.672
4707,665860,186467,09-Lancaster,Indeed,256.288
4708,665872,186517,09-Lancaster,Friend/Relative Referral,223.04
4709,666707,186592,12-Chicago,Friend/Relative Referral,25.6
4710,666838,186657,09-Lancaster,Friend/Relative Referral,171.136
4711,667422,207319,07-Columbus East,Indeed,1743.2
4712,667188,207584,07-Columbus East,Walk-In,36
4713,667192,207585,07-Columbus East,Walk-In,36
4714,667605,207712,09-Lancaster,Friend/Relative Referral,1360.832
4715,676713,207712,09-Lancaster,Friend/Relative Referral,574.425
4716,668048,207883,09-Lancaster,Craigslist,22.496
4717,668306,207883,09-Lancaster,Craigslist,167.744
4718,667877,207883,09-Lancaster,Craigslist,24.48
4719,667606,207925,09-Lancaster,Other web site,24.896
4720,668049,208261,09-Lancaster,Walk-In,75.232
4721,668340,208267,09-Lancaster,Indeed,1691.296
4722,668050,208269,09-Lancaster,Friend/Relative Referral,49.056
4723,669305,208492,09-Lancaster,Indeed,27.712
4724,669291,208498,07-Columbus East,Walk-In,21.6
4725,668584,208534,08-Columbus West,Other web site,216.8
4726,669289,208694,08-Columbus West,Friend/Relative Referral,68.8
4727,669304,208752,09-Lancaster,Indeed,1603.36
4728,670789,208800,08-Columbus West,Walk-In,32.8
4729,669437,209144,09-Lancaster,Walk-In,168.704
4730,676241,209144,09-Lancaster,Walk-In,792.54
4731,672426,209144,09-Lancaster,Walk-In,670.14
4732,672023,209271,09-Lancaster,Other web site,54.656
4733,675588,209331,08-Columbus West,,560.448
4734,677286,209331,08-Columbus West,,293.44
4735,672660,209331,08-Columbus West,,627
4736,669517,209331,08-Columbus West,,403.92
4737,672255,209723,07-Columbus East,Friend/Relative Referral,355.2
4738,672422,209737,09-Lancaster,Walk-In,216.48
4739,676787,209737,09-Lancaster,Walk-In,48.96
4740,672421,209751,09-Lancaster,Indeed,391.616
4741,672148,209926,09-Lancaster,Indeed,26.24
4742,672805,221128,09-Lancaster,Friend/Relative Referral,12.96
4743,673361,221128,09-Lancaster,Friend/Relative Referral,1317.015
4744,672701,221204,09-Lancaster,Friend/Relative Referral,346.208
4745,675521,221204,09-Lancaster,Friend/Relative Referral,901.5975
4746,672727,221219,07-Columbus East,Friend/Relative Referral,8
4747,672804,221346,09-Lancaster,,170.816
4748,672808,221450,09-Lancaster,Friend/Relative Referral,517.696
4749,676788,221450,09-Lancaster,Friend/Relative Referral,73.44
4750,672910,221577,07-Columbus East,Indeed,88.8
4751,672906,221615,07-Columbus East,Walk-In,598.4
4752,673188,221629,09-Lancaster,Friend/Relative Referral,188.32
4753,676631,221629,09-Lancaster,Friend/Relative Referral,728.28
4754,673390,221650,08-Columbus West,Walk-In,50.4
4755,673185,221674,09-Lancaster,Craigslist,398.464
4756,676450,221674,09-Lancaster,Craigslist,685.44
4757,673006,221709,09-Lancaster,,80.864
4758,673555,221709,09-Lancaster,,1150.56
4759,674303,221811,08-Columbus West,Walk-In,189.6
4760,674304,221811,08-Columbus West,Walk-In,184.8
4761,674186,222285,09-Lancaster,Walk-In,1180.992
4762,675168,222357,12-Chicago,Friend/Relative Referral,25.6
4763,674492,222357,12-Chicago,Friend/Relative Referral,36.12
4764,678245,222442,09-Lancaster,,171.552
4765,674176,222442,09-Lancaster,,324.36
4766,676789,222442,09-Lancaster,,195.84
4767,675567,222636,12-Chicago,Indeed,467.328
4768,676635,223464,12-Chicago,,25.6
4769,676633,223535,12-Chicago,,48.8
4770,677562,224346,07-Columbus East,Walk-In,51.2
4771,677561,224372,08-Columbus West,Friend/Relative Referral,128
4772,678317,224372,08-Columbus West,Friend/Relative Referral,256
4773,678073,224524,09-Lancaster,Friend/Relative Referral,24.064
4774,678325,224707,07-Columbus East,Friend/Relative Referral,253.6
4775,678067,224811,09-Lancaster,Walk-In,267.296
4776,678261,224938,09-Lancaster,Friend/Relative Referral,198.368
4777,678070,225014,09-Lancaster,Zip Recruiter,182.528
4778,678316,225092,07-Columbus East,Walk-In,180
4779,678246,225249,09-Lancaster,Monster.com,1.6
4780,678262,225252,09-Lancaster,Walk-In,179.424
4781,663757,184308,03-Independence,,1342.6875
4782,671173,209135,05-Elyria,Friend/Relative Referral,502.325
4783,674379,222124,05-Elyria,Walk-In,596.4
4784,670291,185096,06-Akron,Craigslist,517.0305
4785,669718,185096,06-Akron,Craigslist,113.4
4786,665343,185096,06-Akron,Craigslist,312.095
4787,667071,185096,06-Akron,Craigslist,0
4788,667789,185096,06-Akron,Craigslist,389.8727
4789,664790,185605,06-Akron,Craigslist,45.92
4790,665338,185605,06-Akron,Craigslist,184.3975
4791,667932,186297,06-Akron,Walk-In,50.9425
4792,666208,186297,06-Akron,Walk-In,305.9
4793,669728,186917,06-Akron,Walk-In,485.7475
4794,668588,186917,06-Akron,Walk-In,108.395
4795,666574,186917,06-Akron,Walk-In,462.4445
4796,669407,187095,06-Akron,Newspaper Ad,1079.8949
4797,667131,187095,06-Akron,Newspaper Ad,542.5
4798,666880,207346,06-Akron,Craigslist,22.96
4799,668542,208465,06-Akron,Craigslist,22.96
4800,672592,208579,06-Akron,Indeed,5.74
4801,670156,208579,06-Akron,Indeed,324.8
4802,668630,208579,06-Akron,Indeed,20.72
4803,670096,208579,06-Akron,Indeed,0
4804,670155,208579,06-Akron,Indeed,104.2475
4805,675244,221110,06-Akron,Friend/Relative Referral,165.025
4806,678414,221110,06-Akron,Friend/Relative Referral,174.72
4807,672402,221110,06-Akron,Friend/Relative Referral,243.6
4808,674961,221110,06-Akron,Friend/Relative Referral,174.3
4809,678311,223640,06-Akron,Friend/Relative Referral,91.84
4810,676396,223640,06-Akron,Friend/Relative Referral,179.2
4811,677740,223640,06-Akron,Friend/Relative Referral,339.5
4812,664003,184329,12-Chicago,,88.245
4813,663092,184329,12-Chicago,,221.25
4814,663086,184329,12-Chicago,,83.7
4815,673808,208637,12-Chicago,,222.2775
4816,668580,208637,12-Chicago,,679.2375
4817,678285,208226,05-Elyria,Friend/Relative Referral,264.8
4818,668977,208226,05-Elyria,Friend/Relative Referral,1022.31
4819,675663,208226,05-Elyria,Friend/Relative Referral,619.92
4820,668861,208738,05-Elyria,Friend/Relative Referral,531.5625
4821,678043,184356,05-Elyria,Indeed,330
4822,667610,184727,05-Elyria,Indeed,163.35
4823,666532,186829,05-Elyria,,28.875
4824,668253,208276,05-Elyria,,319.275
4825,668641,208681,05-Elyria,,165
4826,676577,222796,05-Elyria,Walk-In,132
4827,675928,223158,05-Elyria,Friend/Relative Referral,132
4828,676877,223994,05-Elyria,Friend/Relative Referral,33
4829,677312,223994,05-Elyria,Friend/Relative Referral,105.7275
4830,677426,224544,05-Elyria,Indeed,66
4831,677425,224545,05-Elyria,Walk-In,359.7
4832,678250,225046,05-Elyria,Walk-In,98.175
4833,664818,185431,05-Elyria,Indeed,112.64
4834,668975,207501,05-Elyria,Friend/Relative Referral,21.12
4835,669936,208050,05-Elyria,Walk-In,1913.12
4836,663542,184241,09-Lancaster,Flyer,66
4837,663999,184384,09-Lancaster,Friend/Relative Referral,324
4838,672365,184471,05-Elyria,Other web site,5.25
4839,672296,184518,05-Elyria,Friend/Relative Referral,428.25
4840,668854,184518,05-Elyria,Friend/Relative Referral,271.35
4841,672344,184523,05-Elyria,Friend/Relative Referral,1.5
4842,664017,184873,07-Columbus East,Craigslist,228.66
4843,664329,184896,08-Columbus West,Friend/Relative Referral,69
4844,664341,184896,08-Columbus West,Friend/Relative Referral,254.1
4845,664053,184903,07-Columbus East,,2719.5
4846,672366,186516,05-Elyria,Indeed,742.5
4847,675298,186516,05-Elyria,Indeed,60.75
4848,672950,186553,05-Elyria,Other web site,117
4849,666107,186598,09-Lancaster,Friend/Relative Referral,2504.91
4850,674512,187161,05-Elyria,Indeed,34.5
4851,675283,187161,05-Elyria,Indeed,74.25
4852,672406,207493,05-Elyria,Indeed,177.75
4853,672288,207792,05-Elyria,Friend/Relative Referral,72.75
4854,670038,207792,05-Elyria,Friend/Relative Referral,283.5
4855,672335,207932,05-Elyria,Indeed,4.5
4856,672369,207981,05-Elyria,Indeed,12
4857,673308,208206,05-Elyria,Walk-In,207
4858,672291,208646,05-Elyria,,105.75
4859,668829,208646,05-Elyria,,116.775
4860,672290,208647,05-Elyria,Friend/Relative Referral,125.25
4861,668831,208647,05-Elyria,Friend/Relative Referral,169.425
4862,672947,208735,05-Elyria,Indeed,214.5
4863,668878,208735,05-Elyria,Indeed,234.765
4864,672953,208884,05-Elyria,Other web site,338.25
4865,675310,208884,05-Elyria,Other web site,348.975
4866,672312,209129,05-Elyria,Indeed,240
4867,669501,209129,05-Elyria,Indeed,255.15
4868,673269,209163,05-Elyria,Friend/Relative Referral,19.5
4869,670067,209163,05-Elyria,Friend/Relative Referral,183.9825
4870,672319,209244,05-Elyria,Indeed,216.75
4871,670785,209244,05-Elyria,Indeed,139.05
4872,672320,209245,05-Elyria,Indeed,252.75
4873,670784,209245,05-Elyria,Indeed,112.05
4874,672294,209540,05-Elyria,Friend/Relative Referral,788.25
4875,670753,209540,05-Elyria,Friend/Relative Referral,151.2
4876,675272,209540,05-Elyria,Friend/Relative Referral,455.625
4877,672323,209834,05-Elyria,Indeed,838.5
4878,670773,209834,05-Elyria,Indeed,135
4879,675284,209834,05-Elyria,Indeed,516.375
4880,672306,209975,05-Elyria,Walk-In,445.5
4881,671519,209975,05-Elyria,Walk-In,48.6
4882,672326,209976,05-Elyria,,390.75
4883,671520,209976,05-Elyria,,33.75
4884,672952,210111,05-Elyria,Walk-In,3
4885,672405,210326,05-Elyria,Friend/Relative Referral,27.75
4886,672370,210405,05-Elyria,,408.75
4887,672371,210406,05-Elyria,,576
4888,675304,210406,05-Elyria,,359.775
4889,673324,210456,05-Elyria,Friend/Relative Referral,24
4890,672367,210506,05-Elyria,Walk-In,721.5
4891,675303,210506,05-Elyria,Walk-In,382.05
4892,672368,210605,05-Elyria,,87.75
4893,672356,220898,05-Elyria,,526.5
4894,675291,220898,05-Elyria,,23.625
4895,672354,220993,05-Elyria,,103.5
4896,672994,221062,05-Elyria,Walk-In,330.75
4897,673007,221063,05-Elyria,Walk-In,36
4898,672991,221064,05-Elyria,Friend/Relative Referral,181.5
4899,672999,221095,05-Elyria,Friend/Relative Referral,6.75
4900,673318,221174,05-Elyria,Indeed,449.25
4901,675317,221174,05-Elyria,Indeed,554.85
4902,672966,221195,05-Elyria,Advanced Careers,552.75
4903,675312,221195,05-Elyria,Advanced Careers,435.375
4904,672949,221209,05-Elyria,Walk-In,435
4905,672959,221322,05-Elyria,,27
4906,672960,221347,05-Elyria,Friend/Relative Referral,39
4907,673001,221348,05-Elyria,Friend/Relative Referral,446.25
4908,675314,221348,05-Elyria,Friend/Relative Referral,257.175
4909,672962,221384,05-Elyria,Friend/Relative Referral,441
4910,675311,221384,05-Elyria,Friend/Relative Referral,468.45
4911,673337,221385,05-Elyria,Friend/Relative Referral,388.5
4912,675321,221385,05-Elyria,Friend/Relative Referral,529.875
4913,673338,221483,05-Elyria,Friend/Relative Referral,57
4914,673354,221484,05-Elyria,Friend/Relative Referral,313.5
4915,675299,221484,05-Elyria,Friend/Relative Referral,368.55
4916,673322,221534,05-Elyria,Friend/Relative Referral,527.25
4917,675318,221534,05-Elyria,Friend/Relative Referral,482.625
4918,673363,221538,05-Elyria,Friend/Relative Referral,327
4919,675297,221538,05-Elyria,Friend/Relative Referral,561.6
4920,673357,221540,05-Elyria,Friend/Relative Referral,40.5
4921,673364,221541,05-Elyria,Newspaper Ad,379.5
4922,675296,221541,05-Elyria,Newspaper Ad,108.675
4923,673336,221600,05-Elyria,Indeed,83.25
4924,673340,221601,05-Elyria,Walk-In,106.5
4925,675222,221730,03-Independence,Friend/Relative Referral,199.26
4926,674006,221771,05-Elyria,Indeed,3.75
4927,673303,221772,05-Elyria,Indeed,306.75
4928,675316,221772,05-Elyria,Indeed,479.25
4929,674002,221787,05-Elyria,Walk-In,27
4930,673350,221801,05-Elyria,Walk-In,65.25
4931,673328,221824,05-Elyria,Friend/Relative Referral,111
4932,674943,222138,05-Elyria,Friend/Relative Referral,57.75
4933,673989,222139,05-Elyria,Friend/Relative Referral,156.75
4934,675294,222139,05-Elyria,Friend/Relative Referral,335.475
4935,675220,222290,05-Elyria,Friend/Relative Referral,14.25
4936,675219,222411,05-Elyria,Friend/Relative Referral,111
4937,675276,222411,05-Elyria,Friend/Relative Referral,222.075
4938,675218,222428,05-Elyria,Friend/Relative Referral,27
4939,674511,222477,05-Elyria,Friend/Relative Referral,24
4940,674507,222478,05-Elyria,Friend/Relative Referral,48
4941,674508,222479,05-Elyria,Walk-In,70.5
4942,674509,222480,05-Elyria,Walk-In,39.75
4943,675286,222480,05-Elyria,Walk-In,24.3
4944,674510,222492,05-Elyria,,50.25
4945,665153,185330,10-West Chester,Walk-In,32.2
4946,667276,186289,10-West Chester,Indeed,11.27
4947,666746,186448,11-Florence,Friend/Relative Referral,94.99
4948,666747,186504,11-Florence,Friend/Relative Referral,31.395
4949,663944,184186,07-Columbus East,Friend/Relative Referral,83.375
4950,663091,184336,07-Columbus East,,72.5
4951,663491,184529,07-Columbus East,,294.35
4952,663487,184530,07-Columbus East,,23.2
4953,663502,184643,07-Columbus East,,87
4954,663506,184646,07-Columbus East,,1580.5
4955,669864,184646,07-Columbus East,,1922.7
4956,663897,184955,07-Columbus East,,17.4
4957,667331,184955,07-Columbus East,,79.75
4958,663898,184958,07-Columbus East,,1361.55
4959,669874,184958,07-Columbus East,,1473.2
4960,663901,184962,07-Columbus East,,342.925
4961,663924,184983,07-Columbus East,,215.325
4962,663926,184986,07-Columbus East,,1294.125
4963,669868,184986,07-Columbus East,,1684.9
4964,663927,184987,07-Columbus East,,142.825
4965,663960,185000,07-Columbus East,,1057.05
4966,663961,185001,07-Columbus East,,179.075
4967,663962,185002,07-Columbus East,,303.775
4968,664595,185195,12-Chicago,Friend/Relative Referral,11.6
4969,664596,185196,12-Chicago,Flyer,11.6
4970,664230,185283,07-Columbus East,,268.25
4971,666608,185283,07-Columbus East,,605.375
4972,669897,185283,07-Columbus East,,859.125
4973,664637,185612,07-Columbus East,,1367.35
4974,669879,185612,07-Columbus East,,1515.25
4975,664935,185847,07-Columbus East,,1045.45
4976,669886,185847,07-Columbus East,,851.875
4977,664941,185850,07-Columbus East,,23.2
4978,664948,185851,07-Columbus East,,392.95
4979,664977,185859,07-Columbus East,,1078.8
4980,669881,185859,07-Columbus East,,1296.3
4981,664992,185865,07-Columbus East,,78.3
4982,664998,185868,06-Akron,,740.225
4983,669887,185868,06-Akron,,1035.3
4984,665368,186179,07-Columbus East,,636.55
4985,665885,186189,07-Columbus East,,905.525
4986,669890,186189,07-Columbus East,,1875.575
4987,666343,186580,12-Chicago,Friend/Relative Referral,29
4988,666321,186737,07-Columbus East,,790.25
4989,669891,186737,07-Columbus East,,1634.875
4990,666323,186740,07-Columbus East,,769.95
4991,669893,186740,07-Columbus East,,1850.925
4992,666332,186742,07-Columbus East,,746.025
4993,669892,186742,07-Columbus East,,1614.575
4994,666262,186750,07-Columbus East,,774.3
4995,669895,186750,07-Columbus East,,1522.5
4996,666263,186752,07-Columbus East,,368.3
4997,669952,186752,07-Columbus East,,1037.475
4998,666924,207287,07-Columbus East,Walk-In,29
4999,667308,207737,07-Columbus East,,280.575
5000,669906,207737,07-Columbus East,,1771.9
5001,667335,207749,07-Columbus East,,27.55
5002,667337,207752,07-Columbus East,,102.95
5003,668373,208123,07-Columbus East,,80.475
5004,669033,208807,07-Columbus East,Friend/Relative Referral,1554.4
5005,669228,208963,07-Columbus East,,23.2
5006,669921,208963,07-Columbus East,,1764.65
5007,669037,208964,07-Columbus East,,1192.625
5008,669163,209115,07-Columbus East,,23.2
5009,669924,209115,07-Columbus East,,519.1
5010,672158,209115,07-Columbus East,,934.525
5011,669951,209119,07-Columbus East,,1508
5012,670516,209823,07-Columbus East,Friend/Relative Referral,1639.95
5013,672027,220924,07-Columbus East,,700.35
5014,672919,221177,07-Columbus East,,1006.3
5015,672920,221453,07-Columbus East,,1075.175
5016,674285,222031,07-Columbus East,,304.5
5017,674283,222522,07-Columbus East,,893.2
5018,676082,222529,07-Columbus East,Friend/Relative Referral,701.8
5019,674447,222639,07-Columbus East,,551.725
5020,676080,223220,07-Columbus East,,593.05
5021,676079,223221,07-Columbus East,,632.925
5022,676083,223222,07-Columbus East,,703.25
5023,676613,223485,07-Columbus East,,553.175
5024,676619,223486,07-Columbus East,,547.375
5025,676615,223855,07-Columbus East,,609.725
5026,677085,224171,07-Columbus East,,95.7
5027,677079,224176,07-Columbus East,,397.3
5028,677789,224552,07-Columbus East,,300.875
5029,677790,224972,07-Columbus East,,15.95
5030,678195,225033,07-Columbus East,,152.975
5031,677901,225051,07-Columbus East,,144.275
5032,678193,225084,07-Columbus East,,134.125
5033,662895,184163,06-Akron,,3762.72
5034,662911,184172,06-Akron,,542.1
5035,663881,184294,06-Akron,,1596.66
5036,663880,184380,06-Akron,,689.52
5037,664757,184380,06-Akron,,124.8
5038,663801,184614,06-Akron,Other web site,549.12
5039,665943,184614,06-Akron,Other web site,917.28
5040,664092,184794,06-Akron,Indeed,614.64
5041,664093,184845,06-Akron,Friend/Relative Referral,3556.8
5042,664101,184899,06-Akron,,174.72
5043,664934,184899,06-Akron,,274.56
5044,664102,184904,06-Akron,,174.72
5045,664930,184904,06-Akron,,1173.12
5046,664597,185024,06-Akron,,324.48
5047,664598,185092,06-Akron,Other web site,99.84
5048,664585,185187,06-Akron,,36.66
5049,664944,185290,06-Akron,Indeed,123.24
5050,665295,185290,06-Akron,Indeed,99.84
5051,665955,185290,06-Akron,Indeed,104.52
5052,677720,185290,06-Akron,Indeed,64.935
5053,664949,185435,06-Akron,,124.8
5054,665297,185435,06-Akron,,156
5055,665954,185435,06-Akron,,3584.88
5056,664952,185606,06-Akron,,49.92
5057,665298,185606,06-Akron,,99.84
5058,665956,185606,06-Akron,,49.92
5059,664953,185608,06-Akron,,49.92
5060,665299,185608,06-Akron,,99.84
5061,665945,185608,06-Akron,,1049.88
5062,664955,185609,06-Akron,,0
5063,665610,185674,06-Akron,,74.88
5064,665957,185674,06-Akron,,2873.52
5065,665388,185726,06-Akron,,199.68
5066,665387,185727,06-Akron,,1545.96
5067,665283,186046,06-Akron,,829.92
5068,665806,186293,06-Akron,,2256.54
5069,676363,186293,06-Akron,,957.84
5070,670800,186471,06-Akron,Craigslist,99.84
5071,666206,186471,06-Akron,Craigslist,89.6
5072,677941,207442,06-Akron,Indeed,323.7
5073,668202,207806,06-Akron,Other web site,15.6
5074,668801,208296,06-Akron,Monster.com,138.84
5075,668800,208317,06-Akron,Friend/Relative Referral,90.48
5076,669531,208346,06-Akron,,151.32
5077,675678,208364,06-Akron,,174.72
5078,668639,208364,06-Akron,,760.905
5079,677544,208364,06-Akron,,102.06
5080,678402,208364,06-Akron,,193.41
5081,669527,208648,06-Akron,,49.92
5082,669533,208883,06-Akron,,1358.76
5083,670796,209027,06-Akron,,645.84
5084,669534,209123,06-Akron,,1530.36
5085,670797,209126,06-Akron,Walk-In,174.72
5086,670799,209253,06-Akron,Friend/Relative Referral,879.84
5087,670798,209278,06-Akron,Walk-In,199.68
5088,678412,209911,06-Akron,,258.96
5089,675676,210237,06-Akron,Indeed,397.8
5090,672166,210570,06-Akron,,698.88
5091,672691,220983,06-Akron,,1417.26
5092,675351,221041,06-Akron,Friend/Relative Referral,49.92
5093,674166,221215,06-Akron,,1159.08
5094,672688,221302,06-Akron,,284.7
5095,673299,221494,06-Akron,,399.36
5096,673301,221596,06-Akron,,149.76
5097,675181,221596,06-Akron,,678.6
5098,676314,222559,06-Akron,,693.42
5099,675682,222775,06-Akron,,865.8
5100,676318,223059,06-Akron,,549.12
5101,676316,223159,06-Akron,,773.76
5102,676319,223441,06-Akron,Craigslist,224.64
5103,677251,223858,06-Akron,,633.36
5104,677590,224191,06-Akron,Zip Recruiter,399.36
5105,677591,224727,06-Akron,,74.88
5106,677949,224738,06-Akron,Other web site,74.88
5107,677943,224897,06-Akron,Indeed,318.24
5108,678422,225091,06-Akron,Indeed,24.96
5109,678421,225278,06-Akron,,149.76
5110,668249,185405,06-Akron,Walk-In,233.1
5111,664430,185405,06-Akron,Walk-In,145.6875
5112,667458,185594,06-Akron,Indeed,138.195
5113,666879,207351,06-Akron,Craigslist,610.2225
5114,666908,207436,06-Akron,Craigslist,825.0075
5115,667393,207623,06-Akron,Craigslist,1129.7025
5116,667452,207759,06-Akron,Walk-In,33.3
5117,667848,207787,06-Akron,Friend/Relative Referral,198.135
5118,673033,207787,06-Akron,Friend/Relative Referral,276.4125
5119,671000,207787,06-Akron,Friend/Relative Referral,490.105
5120,669459,207787,06-Akron,Friend/Relative Referral,5.355
5121,668883,208510,06-Akron,Indeed,354.645
5122,676142,209464,06-Akron,Other web site,68.265
5123,676208,210280,06-Akron,Craigslist,33.3
5124,672401,210280,06-Akron,Craigslist,20.16
5125,677493,220797,06-Akron,Craigslist,114.0525
5126,672196,220797,06-Akron,Craigslist,157.5
5127,674244,220797,06-Akron,Craigslist,88.9
5128,677803,221745,06-Akron,,73.26
5129,676432,222889,06-Akron,Indeed,98.235
5130,676309,223481,06-Akron,Craigslist,64.935
5131,676430,223649,06-Akron,Zip Recruiter,785.0475
5132,677608,223748,06-Akron,Indeed,201.465
5133,676480,223779,06-Akron,Friend/Relative Referral,695.97
5134,676493,223788,06-Akron,Walk-In,181.485
5135,676518,223823,06-Akron,Craigslist,60.7725
5136,677004,223823,06-Akron,Craigslist,28.35
5137,676808,223835,06-Akron,Friend/Relative Referral,61.605
5138,676807,223836,06-Akron,Friend/Relative Referral,64.1025
5139,676658,223838,06-Akron,Friend/Relative Referral,129.87
5140,676809,223841,06-Akron,Friend/Relative Referral,64.1025
5141,676752,224019,06-Akron,Friend/Relative Referral,59.1075
5142,677027,224237,06-Akron,,129.87
5143,677852,224790,06-Akron,Friend/Relative Referral,82.4175
5144,677997,224952,06-Akron,Friend/Relative Referral,14.1525
5145,678023,225057,06-Akron,Indeed,3.33
5146,678112,225163,06-Akron,,66.6
5147,678279,225227,06-Akron,Friend/Relative Referral,31.635
5148,667510,184155,12-Chicago,Craigslist,1100.26
5149,675043,184155,12-Chicago,Craigslist,279.692
5150,677893,184155,12-Chicago,Craigslist,282.4136
5151,662974,184155,12-Chicago,Craigslist,171.2592
5152,664837,184155,12-Chicago,Craigslist,617.0976
5153,673532,184155,12-Chicago,Craigslist,241.1388
5154,675744,184155,12-Chicago,Craigslist,513.6012
5155,674935,184188,12-Chicago,,47.936
5156,675556,184188,12-Chicago,,33.925
5157,663057,184188,12-Chicago,,49.8456
5158,663100,184232,06-Akron,,67.2
5159,663541,184547,06-Akron,Indeed,156.8
5160,667530,184650,12-Chicago,Flyer,441.196
5161,663633,184650,12-Chicago,Flyer,473.76
5162,667497,184870,12-Chicago,,842.632
5163,675028,184870,12-Chicago,,177.716
5164,663768,184870,12-Chicago,,708.4476
5165,673406,184870,12-Chicago,,199.7604
5166,675717,184870,12-Chicago,,51.282
5167,676021,184870,12-Chicago,,598.9788
5168,667499,184938,12-Chicago,Craigslist,1097.208
5169,675029,184938,12-Chicago,Craigslist,254.94
5170,664059,184938,12-Chicago,Craigslist,19.152
5171,664176,184938,12-Chicago,Craigslist,722.5092
5172,673407,184938,12-Chicago,Craigslist,180.1548
5173,675718,184938,12-Chicago,Craigslist,602.658
5174,671186,185206,12-Chicago,Friend/Relative Referral,24.724
5175,676516,185252,06-Akron,Indeed,246.4
5176,670850,186258,12-Chicago,,101.976
5177,665515,186258,12-Chicago,,688.0875
5178,670849,186259,12-Chicago,,109.452
5179,665516,186259,12-Chicago,,833.375
5180,671009,186490,12-Chicago,Craigslist,105.196
5181,671006,186491,12-Chicago,Craigslist,97.944
5182,671944,186491,12-Chicago,Craigslist,5.6
5183,667744,186547,12-Chicago,,28.952
5184,666003,186547,12-Chicago,,104.625
5185,666834,207218,06-Akron,Indeed,22.4
5186,669482,207368,12-Chicago,,44.324
5187,666789,207368,12-Chicago,,139.3875
5188,675559,207368,12-Chicago,,609.175
5189,667878,207372,12-Chicago,,204.932
5190,672282,207372,12-Chicago,,26.124
5191,666820,207372,12-Chicago,,110.625
5192,670851,207419,12-Chicago,,102.116
5193,666840,207419,12-Chicago,,548.7
5194,667737,207466,12-Chicago,Friend/Relative Referral,369.684
5195,667739,207499,12-Chicago,Friend/Relative Referral,279.356
5196,667763,207675,12-Chicago,,501.424
5197,667767,207684,12-Chicago,,581.868
5198,667766,207836,12-Chicago,,458.444
5199,667768,207836,12-Chicago,,349.44
5200,672285,207836,12-Chicago,,224.588
5201,675156,207836,12-Chicago,,260.568
5202,673509,207836,12-Chicago,,93.114
5203,673665,207836,12-Chicago,,134.694
5204,675726,207836,12-Chicago,,21.924
5205,675816,207836,12-Chicago,,706.4568
5206,667916,208141,06-Akron,,44.8
5207,667990,208161,12-Chicago,Walk-In,246.4
5208,668361,208190,12-Chicago,Friend/Relative Referral,47.46
5209,669123,208191,12-Chicago,Friend/Relative Referral,53.676
5210,668221,208195,12-Chicago,Friend/Relative Referral,467.656
5211,672281,208195,12-Chicago,Friend/Relative Referral,171.864
5212,673413,208195,12-Chicago,Friend/Relative Referral,102.438
5213,673433,208195,12-Chicago,Friend/Relative Referral,63.5292
5214,669149,208396,12-Chicago,Walk-In,253.372
5215,668362,208430,12-Chicago,Friend/Relative Referral,72.632
5216,670153,208509,06-Akron,Friend/Relative Referral,72.8
5217,670083,208509,06-Akron,Friend/Relative Referral,0
5218,670152,208509,06-Akron,Friend/Relative Referral,76.16
5219,669090,208634,12-Chicago,,46.9
5220,668577,208634,12-Chicago,,11.8
5221,668879,208669,12-Chicago,Friend/Relative Referral,178.976
5222,668665,208803,12-Chicago,,936.516
5223,672934,208803,12-Chicago,,2.1
5224,675076,208803,12-Chicago,,182.504
5225,673438,208803,12-Chicago,,269.1612
5226,669107,208987,12-Chicago,,86.632
5227,669784,208989,12-Chicago,,231.196
5228,669785,208989,12-Chicago,,31.612
5229,669794,208991,12-Chicago,,56.784
5230,669795,208991,12-Chicago,,234.22
5231,669791,208992,12-Chicago,,237.888
5232,669042,208994,12-Chicago,,604.576
5233,675032,208994,12-Chicago,,172.816
5234,673409,208994,12-Chicago,,262.7604
5235,675720,208994,12-Chicago,,82.6308
5236,669065,208996,12-Chicago,,46.06
5237,669068,208996,12-Chicago,,98.924
5238,669085,208997,12-Chicago,,323.036
5239,669098,208999,12-Chicago,,130.2
5240,669106,209004,12-Chicago,,107.072
5241,669940,209004,12-Chicago,,115.528
5242,670824,209013,12-Chicago,,350.336
5243,669041,209017,12-Chicago,,535.192
5244,675031,209017,12-Chicago,,170.744
5245,673408,209017,12-Chicago,,217.98
5246,675719,209017,12-Chicago,,62.622
5247,671007,209018,12-Chicago,,21.924
5248,671036,209019,12-Chicago,,338.548
5249,669099,209026,12-Chicago,,128.184
5250,669045,209028,12-Chicago,,25.9
5251,671028,209029,12-Chicago,,20.496
5252,669789,209037,12-Chicago,,198.184
5253,671923,209037,12-Chicago,,26.74
5254,669786,209047,12-Chicago,,67.088
5255,669088,209048,12-Chicago,,118.048
5256,669051,209049,12-Chicago,,145.544
5257,672283,209049,12-Chicago,,48.216
5258,669109,209052,12-Chicago,,325.248
5259,669101,209058,12-Chicago,,22.4
5260,669076,209060,12-Chicago,,123.704
5261,670236,209085,06-Akron,Friend/Relative Referral,181.3
5262,669948,209205,12-Chicago,,229.964
5263,669947,209209,12-Chicago,,31.696
5264,675336,209209,12-Chicago,,22.125
5265,670820,209211,12-Chicago,,350.756
5266,671017,209213,12-Chicago,,18.2
5267,671063,209214,12-Chicago,,15.4
